sample_index,position,answer,url
193,5,transcend,https://www.bestbuy.com/site/transcend-8gb-compactflash-cf-memory-card/3542675.p
193,6,transcend,https://www.ebay.com/itm/170768744975
193,7,transcend,https://www.provantage.com/transcend-ts8gcf133~7TRSD05J.htm
193,8,transcend,https://www.walmart.com/ip/Transcend-8GB-CompactFlash-Memory-Card-133x-TS8GCF133/106313931
193,9,transcend,https://www.amazon.ca/Transcend-CompactFlash-Memory-Card-TS8GCF133/dp/B000W05O5O
193,10,transcend,https://www.amazon.com.au/Transcend-CompactFlash-Memory-Card-TS8GCF133/dp/B000W05O5O
193,11,transcend,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13897798-Van_Gogh_museums_ticket_slots_sold_out-Amsterdam_North_Holland_Province.html
193,12,transcend,https://www.tripadvisor.com/ShowTopic-g188590-i60-k7340999-Holland_Card-Amsterdam_North_Holland_Province.html
194,0,microsoft corporation,https://www.ebay.com/itm/256014490726
194,1,microsoft corporation,https://www.ebay.com/itm/394330919613
194,2,microsoft corporation,https://answers.microsoft.com/en-us/msoffice/forum/all/office-for-mac-2008-home-and-student-edition/ca8880f4-29f9-4fe4-a86a-9b43bdbbe2b2
194,3,microsoft corporation,https://answers.microsoft.com/en-us/msoffice/forum/all/microsoft-office-mac-2008-home-student-edition/672f2282-94f0-4b53-81ca-e30d88f6e28b
194,4,microsoft corporation,https://eshop.macsales.com/item/microsoft/gza00006/
194,5,microsoft corporation,https://www.bestbuy.com/site/reviews/office-2008-for-mac-home-and-student-edition-mac/8634542
194,6,microsoft corporation,https://www.amazon.com/Microsoft-Office-2008-Student-Version/dp/B000X86ZAS
194,7,microsoft corporation,https://www.microsoft.com/en-us/download/details.aspx?id=21851
194,8,microsoft corporation,https://www.microsoft.com/en-us/microsoft-365/p/office-home-student-2021/cfq7ttc0h8n8
194,9,microsoft corporation,https://www.tigerdirect.com/applications/SearchTools/item-details.asp?EdpNo=3539932
194,10,microsoft corporation,https://www.linkedin.com/jobs/working-student-jobs-amsterdam
194,11,microsoft,https://www.iamsterdam.com/en/business/news-and-insights/news/2021/miro-expands-amsterdam
194,12,microsoft corporation,https://www.properstar.com/netherlands/amsterdam/buy/house
194,13,microsoft corporation,https://restaurantguru.com/Haesje-Claes-Amsterdam
195,0,contour design,https://www.ilounge.com/index.php/reviews/entry/contour-design-showcase-classic
195,1,contour,https://www.amazon.com/Contour-Design-Showcase-Video-Casing/dp/B000MEBTAE
195,2,contour,https://www.amazon.com/Contour-Showcase-Premium-Protection-Classic/dp/B001L36L9O
195,3,contour,https://www.amazon.co.uk/Contour-Design-Showcase-Classic-Protection-Clear/dp/B000X93ORO
195,4,contour,https://www.amazon.co.uk/Contour-Design-Showcase-Classic-Protection-Clear/product-reviews/B000X93ORO
195,5,contour,https://www.newegg.com/p/N82E16855997246
195,6,contour,https://www.amazon.ca/Contour-Design-Showcase-Classic-release/dp/B000X93ORO
195,7,apple,https://www.ebay.com/b/Clear-Cases-Covers-Skins-for-iPod-Classic/56170/bn_112098903
195,8,contour design,https://www.ilounge.com/index.php/reviews/entry/contour-design-isee-classic-80-160
195,9,contour,https://www.newegg.com/p/N82E16855997245
195,10,contour,https://www.overstock.com/Electronics/Contour-Showcase-Classic-for-iPod-classic-80-GB/3215914/product.html
195,11,insten,https://www.target.com/p/insten-snap-in-case-compatible-with-apple-ipod-classic-80gb-120gb-clear/-/A-78786999
195,12,contour,https://www.ebay.com/b/Clear-Cases-Covers-Skins-for-Apple-iPod-Classic/56170/bn_112097794
195,13,contour,https://www.tripadvisor.com/ShowTopic-g188590-i60-k14114764-Arriving_at_Schiphol_Airport_Baggage_Claim-Amsterdam_North_Holland_Province.html
195,14,contour,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13897798-Van_Gogh_museums_ticket_slots_sold_out-Amsterdam_North_Holland_Province.html
196,0,panasonic,https://www.projectorcentral.com/panasonic_ax200u_home_theater_projector.htm
196,1,panasonic,https://www.projectorcentral.com/Panasonic-PT-AX200U.htm
196,2,panasonic,https://www.projectorreviews.com/panasonic/panasonic-pt-ax200u-home-theater-projector-review-overview/
196,3,panasonic,https://www.manualslib.com/manual/191730/Panasonic-Pt-Ax200u.html
196,4,panasonic,https://www.amazon.com/Panasonic-PT-AX200U-Theater-Projector-Model/product-reviews/B000WZO9ZU
196,5,panasonic,https://www.projectorreviews.com/panasonic/panasonic-pt-ax200u-projector-specifications/
196,6,panasonic,https://hometheaterhifi.com/reviews/video-display/projectors/a-secrets-projector-review10/
196,7,panasonic,https://www.amazon.com/PT-AX200U-Panasonic-720p-Theater-Projector/dp/B0037AECOA
196,8,panasonic,https://www.projectorpeople.com/Panasonic-PTAX200U/Projector/23153
196,9,panasonic,https://www.audioholics.com/projector-reviews/panasonic-pt-ax200u-lcd
196,10,samsung,https://www.ebay.com/p/66715754
196,11,panasonic,https://www.audioholics.com/projector-reviews/panasonic-pt-ax100u-first-look
196,12,panasonic,https://www.projectorsuperstore.com/shopping/product_details.cfm?productid=4497
196,13,panasonic,https://www.ebay.com/b/Panasonic-Home-Theater-Projectors/22610/bn_737634
196,14,panasonic,https://www.skylinewebcams.com/en/webcam/netherlands/north-holland/amsterdam/amsterdam-dam-square.html
196,15,panasonic,https://www.tripadvisor.com/RestaurantsNear-g188590-d189380-Damrak-Amsterdam_North_Holland_Province.html
196,16,panasonic,https://www.tripadvisor.com/ShowTopic-g188590-i60-k14101855-How_do_Utrecth_Leiden_Delft_Haarlem_Gouda_compare-Amsterdam_North_Holland_Province.html
196,17,panasonic,https://www.linkedin.com/jobs/sales-assistant-jobs-amsterdam
197,0,griffin,https://www.amazon.com/Griffin-iTrip-Transmitter-iPod-iPhone/dp/B003TFDUKK
197,1,griffin technology,https://www.manualslib.com/manual/1285074/Griffin-Technology-Itrip.html
197,2,griffin,https://www.amazon.com/Griffin-iTrip-Transmitter-classic-White/dp/B0000AAAPF
197,3,griffin technology,https://www.bestbuy.com/site/reviews/griffin-technology-itrip-direct-attach-fm-transmitter/8580706
197,4,griffin technology,https://www.bestbuy.com/site/griffin-technology-itrip-direct-attach-fm-transmitter/8580706.p
197,5,griffin,https://www.newegg.com/p/N82E16855999829
197,6,griffin,https://www.bayreviews.com/griffin-itrip-fm-transmitter/
197,7,griffin technology,https://eshop.macsales.com/item/Griffin%20Technology/4052TRPSEB/
197,8,griffin,https://www.bhphotovideo.com/c/product/548110-REG/Griffin_Technology_4052_TRPSEB_iTrip_FM_Transmitter_Black.html/print
197,9,griffin,https://www.ilounge.com/index.php/reviews/entry/griffin-itrip-fm-transmitter-2008
197,10,griffin technology,https://www.warrantylife.com/product/detail/22422/griffin-technology-itrip-direct-attach-fm-transmitter-for-most-apple-174-ipod-174-models
197,11,griffin technology,https://apple.fandom.com/wiki/Griffin_iTrip
197,12,griffin,https://www.scirp.org/(S(czeh2tfqyw2orz553k1w0r45))/reference/ReferencesPapers.aspx?ReferenceID=1892616
197,13,griffin,https://www.netherlands-tourism.com/lelystad/
197,14,griffin,https://www.linkedin.com/jobs/anthropology-jobs-holland-ma
197,15,griffin,https://www.accuweather.com/en/nl/amsterdam/249758/daily-weather-forecast/249758
198,0,canon,https://www.amazon.com/Canon-PSC-1000-Leather-SD1100IS-SD1200IS/dp/B000NSFLM6
198,1,canon,https://www.amazon.com/Canon-PSC-1000-Burgundy-Leather-Digital/dp/B000NSFPUY
198,2,canon,https://www.bhphotovideo.com/c/product/608679-REG/Canon_4034B001_PSC_1000_Leather_Case_Light.html
198,3,canon,https://icecat.biz/p/canon/2349b001/camera+cases-deluxe+psc-1000-2610228.html
198,4,canon,https://www.walmart.com/ip/Canon-PSC-1000-Semi-Hard-Leather-Case/10401118
198,5,canon,https://www.samys.com/p/Manufacturer-Dedicated-Cases/2349B001/Canon-PSC-1000-Deluxe-Semi-Hard-Leather-Case-Gray-for-Powershot-SD1200-Camera/507.html
198,6,canon,https://www.walmart.com/ip/Canon-PSC-1000-Leather-Case-Grey/10401116
198,7,canon,https://www.adorama.com/icacspsc100g.html
198,8,canon,https://www.influenster.com/reviews/canon-psc-1000-semi-hard-leather-case-2349b001
198,9,canon,https://www.opticsplanet.com/canon-digital-camera-accessories-pcs1000.html
198,10,canon u,https://ciis.canon.com/internet/portal/us?page=us.products.details&urile=wcm%3Aoid%3A30a0f5d9-47a1-482c-ba26-a2eb308b87b0
198,11,canon,https://www.avalive.com/Canon/2349B001/51652/productDetail.php
198,12,canon,https://www.gbase.com/gear/gibson-b-15-1969
198,13,canon corporation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6935966/
198,14,canon,https://www.law.berkeley.edu/files/Bernard-final.pdf
198,15,canon,https://www.linkedin.com/showcase/proactis-north-america
199,0,nikon corporation,https://www.dpreview.com/reviews/nikond300
199,1,nikon corporation,https://www.nikonusa.com/en/nikon-products/product-archive/dslr-cameras/d300.html
199,2,nikon corporation,https://www.bhphotovideo.com/c/product/802711870-USE/nikon_25432_d300_slr_digital_camera.html
199,3,nikon corporation,https://www.amazon.com/Nikon-D300-Digital-Camera-Body/dp/B000VDATEI
199,4,nikon corporation,https://www.amazon.com/Nikon-12-3MP-Digital-18-135mm-3-5-5-6G/dp/B000VR9V3E
199,5,nikon corporation,https://www.keh.com/shop/nikon-d300-12-3-megapixel-digital-slr-camera-body-only.html
199,6,nikon corporation,https://www.ebay.com/itm/314416997361
199,7,nikon corporation,https://www.adorama.com/us1655574.html
199,8,nikon corporation,https://www.adorama.com/inkd300.html
199,9,nikon,https://www.nikonusa.com/en/nikon-products/product-archive/dslr-cameras/d300s.html
199,10,nikon,https://www.natcam.com/products/nikon-d300-12-3-mp-digital-slr-camera-body-black-25432-2-2/
199,11,nikon corporation,https://www.ebay.com/p/100059274
199,12,nikon,https://www.sothebysrealty.com/eng/sales/detail/180-l-83714-nrdq26/gustav-mahlerplein-213-amsterdam-nh-1082ms
199,13,nikon corporation,https://www.linkedin.com/jobs/software-tester-jobs-amsterdam
199,14,nikon,https://www.accuweather.com/en/nl/amsterdam/249758/current-weather/249758
199,15,nikon corporation,https://www.accuweather.com/en/nl/amsterdam/249758/weather-forecast/249758
200,0,yamaha,https://usa.yamaha.com/products/audio_visual/speaker_systems/yst-fsw150/index.html
200,1,yamaha,https://www.crutchfield.com/ISEO-rmsbcspd/p_022YSTF150/Yamaha-YST-FSW150.html
200,2,yamaha,https://www.amazon.com/Yamaha-YST-FSW150-Advanced-Down-Firing-Subwoofer/product-reviews/B000V7H1FO
200,3,yamaha,https://usa.yamaha.com/products/audio_visual/speaker_systems/yst-fsw150/specs.html
200,4,yamaha,https://www.adorama.com/yafsw150bl.html
200,5,yamaha,https://www.ebay.com/p/69591942
200,6,yamaha,https://www.ebay.com/p/69500071
200,7,yamaha,https://salusaudio.com/product/yamaha-yst-fsw150
200,8,yamaha,https://www.avsforum.com/threads/yamaha-yst-fsw150bl-advanced-yst-ii-down-firing-active-subwoofer.3185232/
200,9,yamaha,https://europe.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw150/index.html
200,10,yamaha,https://content.abt.com/documents/17490/YSTFSW150_050_specs.pdf
200,11,yamaha,https://sg.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw150/index.html
200,12,yamaha,https://www.amazon.com/Yamaha-YST-FSW150-Advanced-Down-Firing-Subwoofer/product-reviews/B000V7H1FO?pageNumber=3
200,13,yamaha,https://www.adorama.com/yaystfsw150.html
200,14,yamaha,https://www.insider.com/amsterdam-red-light-district-things-that-surprised-me-2022-1
200,15,yamaha,https://www.tripadvisor.com/ShowTopic-g188590-i60-k13711443-Waterproof_shoes_for_Amsterdam-Amsterdam_North_Holland_Province.html
200,16,yamaha,https://www.cntraveler.com/destinations/amsterdam
200,17,yamaha,https://www.accuweather.com/en/nl/amsterdam/249758/weather-forecast/249758
201,0,yamaha,https://www.cnet.com/reviews/yamaha-yst-fsw100-subwoofer-review/
201,1,yamaha,https://europe.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw100/specs.html
201,2,yamaha,https://www.ebay.com/p/78020701
201,3,yamaha,https://europe.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw100/index.html
201,4,yamaha corporation,https://my.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw100/specs.html
201,5,yamaha,https://www.manualslib.com/manual/267221/Yamaha-Yst-Fsw100.html
201,6,yamaha,https://www.ebay.com/p/69603041
201,7,yamaha corporation,https://usa.yamaha.com/files/download/other_assets/8/319888/YST-FSW100_Manual.pdf
201,8,yamaha,https://www.youtube.com/watch?v=A7LgBmtNmAk
201,9,yamaha,https://usa.yamaha.com/products/audio_visual/speaker_systems/yst-fsw150/index.html
201,10,yamaha,https://uk.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw100/index.html
201,11,yamaha,https://ca.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw100/index.html
201,12,yamaha,https://my.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw100/index.html
201,13,yamaha,https://www.amazon.com/Yamaha-YST-FSW100-Subwoofer-silver/product-reviews/B000BCJVN4
201,14,yamaha,https://asia-latinamerica-mea.yamaha.com/en/products/audio_visual/speaker_systems/yst-fsw100/index.html
201,15,yamaha,https://www.amazon.com/Yamaha-YST-FSW100-Subwoofer-Black/product-reviews/B000BCCH8K
201,16,yamaha,https://www.webcamtaxi.com/en/netherlands/north-holland/amsterdam-dam-square-east.html
201,17,yamaha,https://www.tripadvisor.com/ShowTopic-g188590-i60-k9005359-o20-Swingers_Clubs_Amsterdam-Amsterdam_North_Holland_Province.html
201,18,yamaha,https://www.tripadvisor.com/ShowUserReviews-g188590-d1010937-r421173852-Hard_Rock_Cafe-Amsterdam_North_Holland_Province.html
202,0,yamaha corporation,https://usa.yamaha.com/products/audio_visual/accessories/spm-k30/index.html
202,1,yamaha,https://usa.yamaha.com/files/download/other_assets/9/334829/SPM-K30_En.pdf
202,2,yamaha corporation,https://www.crutchfield.com/ISEO-rmsbcspd/p_022SPMK30/Yamaha-SPM-K30-Wall-Mount-Bracket.html
202,3,yamaha corporation,https://www.worldwidestereo.com/products/yamaha-spm-k30-mounting-installation-bracket
202,4,yamaha,https://www.manualslib.com/manual/487184/Yamaha-Spm-K30.html
202,5,yamaha corporation of america,https://www.amazon.com/Yamaha-Corporation-SPMK30-Mounting-Installation/dp/B000VRXU54
202,6,yamaha,https://www.adiglobaldistribution.us/product/ym-spmk30
202,7,yamaha,https://www.target.com/p/yamaha-spm-k30-mounting-installation-bracket/-/A-77647711
202,8,yamaha,https://www.newegg.com/yamaha-spm-k30-speaker-bracket/p/N82E16882115115
202,9,yamaha,https://www.ebay.com/p/144324984
202,10,yamaha corporation,https://www.fullcompass.com/prod/140098-yamaha-spm-k30-wall-mount-bracket
202,11,yamaha,https://www.adorama.com/yaspmk30bl.html
202,12,yamaha corporation,https://products.techelectronics.com/avcat/ctl18625/index.cfm?manufacturer=yamaha-commercial-audio-systems&product=spm-k30
202,13,yamaha,https://www.vevor.nl/
202,14,yamaha,https://econpapers.repec.org/RePEc:eee:labchp:3-29
202,15,yamaha,https://www.hyatt.com/en-US/hotel/netherlands/hyatt-place-amsterdam-airport/amsza
202,16,yamaha,https://en.wikipedia.org/wiki/Amsterdam_Centraal_station
203,0,linksys,https://www.amazon.com/Cisco-Linksys-WRT160N-Wireless-N-Broadband-Router/dp/B000Z3U1P6
203,1,linksys,https://www.amazon.com/Linksys-WRT160N-RM-Cisco-Linksys-Wireless-N-Router/dp/B001VMAYAM
203,2,linksys,https://www.cnet.com/reviews/linksys-wrt160n-review/
203,3,linksys,https://productz.com/en/linksys-wrt160n/p/2307M
203,4,linksys,https://www.walmart.com/ip/Linksys-RangePlus-WRT160N-4-Port-Wireless-N-Broadband-Router/8466730
203,5,cisco,https://www.bestbuy.com/site/reviews/cisco-linksys-ultra-rangeplus-wireless-n-broadband-router-with-4-port-switch/8639967?page=11
203,6,linksys,https://www.bestbuy.com/site/linksys-refurbished-ultra-rangeplus-wireless-n-broadband-router-with-4-port-switch/9361246.p
203,7,linksys,http://www.ultra-digital.com/storeii/shoppingcart/products/Linksys-RangePlus-WRT160N-4%252dPort-Wireless%252dN-Broadband-Router.html
203,8,linksys,https://www.laptopmag.com/reviews/wireless-networking/linksys-ultra-rangeplus-wireless-n-wrt160n
203,9,linksys,https://www.officedepot.com/a/products/712820/Linksys-By-Cisco-WRT160N-Ultra-RangePlus/
203,10,linksys,https://www.ebay.com/p/72416848
203,11,linksys,https://www.insider.com/amsterdam-red-light-district-things-that-surprised-me-2022-1
203,12,linksys,https://www.portofamsterdam.com/en
203,13,linksys,https://www.amsterdamtips.com/amsterdam-cruise-ship
203,14,linksys,https://www.tripadvisor.com/Restaurant_Review-g188590-d2092256-Reviews-Lanskroon-Amsterdam_North_Holland_Province.html
204,0,linksys,https://www.cnet.com/reviews/linksys-wvc54gca-wireless-g-internet-home-monitoring-camera-review/
204,1,linksys,https://www.cnet.com/reviews/linksys-wvc54g-wireless-g-internet-video-camera-review/
204,2,linksys,https://downloads.linksys.com/downloads/userguide/1224639055972/WVC54GCA-EU_V10_UG_A-WEB.pdf
204,3,linksys,https://www.linksys.com/support-product?sku=WVC54GCA
204,4,linksys,https://www.newegg.com/linksys-wvc54gc-wireless-camera/p/N82E16826216001
204,5,linksys,https://www.amazon.com/Cisco-Linksys-WVC54GC-Wireless-G-Internet-Camera/dp/B0002V8KW2
204,6,linksys,https://downloads.linksys.com/downloads/userguide/1224638359578/WVC54GC_user_guide_Rev_NC_web.pdf
204,7,linksys,https://www.amazon.com/Linksys-Wireless-N-Internet-Monitoring-Camera/dp/B002OHDFOA
204,8,linksys,https://www.wi-fiplanet.com/linksys-wireless-g-ptz-internet-camera/
204,9,linksys,https://www.dealigg.com/story-Linksys-Wireless-G-Internet-Video-Camera-CMOS-Wireless-Wi-Fi-Wireless-Wi-Fi-Cable-Cable-20080414040915
204,10,linksys,https://www.internetnews.com/security/linksys-compact-wireless-g-internet-video-camera/
204,11,linksys,https://www.allstarshop.com/shop/Linksys-by-Cisco-WVC54GCA_462_19956.html
204,12,linksys,https://www.ebay.com/itm/264852372913
204,13,linksys,https://www.insider.com/amsterdam-red-light-district-things-that-surprised-me-2022-1
204,14,linksys,https://www.accuweather.com/en/nl/amsterdam/249758/may-weather/249758
204,15,linksys,https://www.geni.com/people/Wolfert-Webber/6000000008518535488
204,16,linksys,https://www.kayak.com/Amsterdam-Hotels.1334.hotel.ksp
205,0,linksys,https://www.amazon.com/Linksys-WGA600N-Wireless-Gaming-Adapter/dp/B07CLRSM2L
205,1,linksys,https://www.smallnetbuilder.com/wireless/wireless-reviews/linksys-wga600n-dual-band-wireless-n-gaming-adapter-reviewed/
205,2,linksys,https://www.amazon.com/Cisco-Linksys-WGA600N-Dual-Band-Wireless-N-Adapter/dp/B0010TEOLQ
205,3,linksys,https://www.bestbuy.com/site/reviews/linksys-dual-band-wireless-n-gaming-adapter/8682366?page=2
205,4,linksys,https://www.manualslib.com/manual/377979/Linksys-Wga600n.html
205,5,linksys,https://www.linksys.com/gb/support-article/?articleNum=139687
205,6,linksys,https://www.manualslib.com/manual/575501/Linksys-Wga600n.html
205,7,linksys,https://www.walmart.com/ip/Linksys-WGA600N-Wireless-Gaming-Adapter/8586780
205,8,linksys,https://www.ebay.com/p/141402320
205,9,linksys,https://downloads.linksys.com/downloads/userguide/WGA600N_V10_UG_NC-WEB.pdf
205,10,linksys,https://www.officedepot.com/a/products/712890/Linksys-WGA600N-Dual-Band-Wireless-N/
205,11,linksys,https://www.tripadvisor.com/ShowTopic-g188590-i60-k4392818-Power_converter_or_just_the_adapter-Amsterdam_North_Holland_Province.html
205,12,linksys,https://www.tripadvisor.com/ShowTopic-g188590-i60-k5541124-Will_I_need_a_plug_adapter-Amsterdam_North_Holland_Province.html
206,0,lacie,https://www.amazon.com/LaCie-External-designed-Poulton-301304U/dp/B0010YWPZ8
206,1,lacie,https://www.lacie.com/products/d2/
206,2,lacie,https://www.lacie.com/products/rugged/
206,3,lacie,https://www.amazon.com/LaCie-Professional-External-Drive-Desktop/dp/B086YNRT3R
206,4,lacie,https://bestreviews.com/computer/drives/best-lacie-external-hard-drives
206,5,lacie,https://www.buydig.com/shop/product/LAHD301302U/LaCie-301302U-Hard-Disk-External-500GB-Hard-Drive-Design-by-Neil-Poulton-301302U
206,6,lacie,https://www.amazon.ca/LaCie-301304U-External-designed-Poulton/dp/B0010YWPZ8
206,7,lacie,https://www.adorama.com/vdlahdu500n.html
206,8,lacie,https://www.rome2rio.com/s/The-Hague/Amsterdam
206,9,lacie,https://ride.guru/cities/amsterdam-noord-holland-netherlands
206,10,lacie,https://location.westernunion.com/nl/nh/amsterdam?country=NL&q=Amsterdam%2C+Netherlands
206,11,lacie,https://www.cntraveler.com/destinations/amsterdam
207,0,linksys,https://www.linksys.com/support-article?articleNum=143230
207,1,linksys,https://www.linksys.com/support-product?sku=WUSB600N
207,2,linksys,https://www.newegg.com/linksys-wusb600n-usb-2-0/p/N82E16833124278
207,3,linksys,https://www.amazon.com/Cisco-Linksys-WUSB600N-Dual-Band-Wireless-N-Network/dp/B0011E324K
207,4,linksys,https://www.crutchfield.com/ISEO-rmsbcspd/p_750WUSB6N/Linksys-by-Cisco-WUSB600N.html
207,5,linksys,https://www.amazon.com/Linksys-WUSB600N-Dual-Band-Wireless-N-Network/dp/B00180GWJE
207,6,linksys,"http://resources-www.linksys.com/downloads/userguide/WUSB600N_V20_UG_A-web,1.pdf"
207,7,ralink,https://treexy.com/products/driver-fusion/database/network-adapters/ralink/linksys-wusb600n-dual-band-wireless-n-usb-network-adapter/
207,8,linksys,https://villman.com/Product-Detail/linksys_WUSB600N
207,9,cisco,https://www.amazon.com.au/Cisco-Linksys-WUSB600N-Dual-Band-Wireless-N-Network/dp/B0011E324K
207,10,linksys,https://www.walmart.com/ip/Linksys-WUSB600N-Dual-Band-Wireless-N-USB-Network-Adapter/8829639
207,11,linksys,https://www.amazon.in/Cisco-Linksys-WUSB600N-Dual-Band-Wireless-N-Network/dp/B0011E324K
207,12,linksys,https://www.tripadvisor.com/ShowTopic-g188590-i60-k11406016-What_kind_of_electrical_adapter_is_need_in_amsterdam-Amsterdam_North_Holland_Province.html
207,13,linksys,https://www.tripadvisor.com/ShowTopic-g188590-i60-k2719642-Electrical_Adapter_Class_1_vs_Class_2_Electronics-Amsterdam_North_Holland_Province.html
208,0,logitech,https://www.amazon.com/Logitech-Harmony-Universal-Remote-Screen/dp/B00119T6NQ
208,1,logitech,https://www.ebay.com/p/1400257668
208,2,logitech,https://support.logi.com/hc/en-us/articles/360024319653--Getting-Started-Harmony-One-Advanced-Universal-Remote
208,3,logitech,https://www.manualslib.com/manual/465460/Logitech-Harmony-One.html
208,4,logitech,https://www.ebay.com/itm/225367931577
208,5,logitech,https://www.myharmony.com/en-us/
208,6,logitech,https://www.bestbuy.com/site/logitech-harmony-one-advanced-universal-remote-control/8631411.p
208,7,logitech,https://support.logi.com/hc/en-us/articles/360024691254--Downloads-Harmony-One-Advanced-Universal-Remote
208,8,logitech,https://www.allstarshop.com/shop/Logitech-915-000035_37_22008.html
208,9,logitech,https://www.manualslib.com/manual/402660/Logitech-915-000035-Harmony-One-Advanced-Universal-Remote-Control.html
208,10,logitech,https://www.bestbuy.com/site/logitech-harmony-ultimate-one-15-device-universal-remote-black/3721047.p
208,11,logitech,https://www.amazon.com/Logitech-Harmony-Control-Replacement-Rechargeable/dp/B00QXPOQ6K
208,12,logitech,https://www.linkedin.com/jobs/remote-work-jobs-amsterdam?countryRedirected=1&src_gapi=2994
208,13,logitech,https://www.linkedin.com/jobs/software-tester-jobs-amsterdam
208,14,logitech,https://www.zoominfo.com/c/foxtek-ltd/483071625
209,0,lacie,https://www.newegg.com/lacie-design-by-sam-hecht-320gb/p/N82E16822154245
209,1,lacie,https://www.amazon.com/LaCie-Little-Drive-design-Hecht/dp/B0012IJX7K
209,2,lacie,https://www.newegg.com/lacie-model-301869-320gb-external/p/N82E16822154422
209,3,lacie,https://www.lacie.com/support/usb-keys/little-disk/
209,4,lacie,https://www.adorama.com/vdlald25d320.html
209,5,lacie,https://computingworlds.com/lacie-301829-external-hard-drives.html
209,6,lacie,https://www.amazon.com/LaCie-301278-Little-Designed-Portable/dp/B000W9UG8U
209,7,lacie,https://www.lacie.com/support/desktop-storage/hard-disk-usb-2/
209,8,lacie,https://www.shoplet.com/LaCie-Little-Disk-Hard-Drive-320-GB-301829N/2BH3358/spdv
209,9,lacie,https://icecat.biz/us/p/lacie/301829n/external+hard+drives-little+disk+320gb-3596889.html
209,10,lacie,https://www.amazon.ca/LaCie-301829-Little-Portable-Designed/product-reviews/B0012ILLL6
209,11,lacie,https://www.adorama.com/vdlaldcuf320.html
209,12,lacie,https://www.hotels.com/ho2296514528/mercure-amsterdam-north-station-opening-february-2022-zunderdorp-netherlands/
209,13,lacie,https://www.expedia.com/Amsterdam-Hotels-Blue-Mansion-Hotel.h6269644.Hotel-Information
209,14,lacie,https://www.expedia.com/Amsterdam-Hotels-Hotel-Pagi.h2599265.Hotel-Information
210,0,lacie,https://www.lacie.com/lacie-content/datasheet/d2_quadra_en.pdf
210,1,lacie,https://www.lacie.com/products/d2/
210,2,greatpowerdirect,https://www.amazon.com/Power-Adapter-Quadra-External-301825u/dp/B07KNTCDXW
210,3,lacie,https://www.amazon.com/LaCie-FireWire800-FireWire400-External-301442U/dp/B001KFH6K6
210,4,lacie,https://www.ebay.com/b/LaCie-External-Hard-Disk-Drives-500-GB-Storage-Capacity/131553/bn_56988471
210,5,lacie,https://www.laciestorage.com/d2-Quadra.asp
210,6,lacie,https://www.newegg.com/lacie-model-301110u-500gb-external/p/N82E16822154178
210,7,lacie,https://www.tripadvisor.com/Restaurant_Review-g188590-d1010937-Reviews-Hard_Rock_Cafe-Amsterdam_North_Holland_Province.html
211,0,canon,https://support.usa.canon.com/kb/index?page=content&id=ART105088
211,1,canon u,https://www.usa.canon.com/support/p/vixia-hf100
211,2,canon,https://www.amazon.com/Canon-HF100-Definition-Camcorder-Stabilized/dp/B00114162K
211,3,canon,https://global.canon/en/c-museum/product/dhc737.html
211,4,canon,https://www.laptopmag.com/reviews/cameras/canon-vixia-hf100
211,5,canon,https://support.usa.canon.com/kb/index?page=content&id=ART104348
211,6,canon,https://www.bestbuy.com/site/searchpage.jsp?id=pcat17071&st=Canon+VIXIA+HF100+High+Definition+Camcorder
211,7,canon,https://www.adorama.com/us1437306.html
211,8,canon,https://www.adorama.com/us1437301.html
211,9,not necessarily related to canon inc,https://www.tigerdirect.com/applications/SearchTools/item-details.asp?EdpNo=3588924
211,10,canon u,https://ciis.canon.com/internet/portal/us/home/support/details/camcorders/support-high-definition-camcorders/vixia-hf100
211,11,canon u,https://origin-nw.cusa.canon.com/internet/portal/us/home/products/details/camcorders/support-high-definition-camcorders/vixia-hf100
211,12,canon,https://www.amazon.com/Canon-HF100-Definition-Camcorder-Stabilized/product-reviews/B00114162K
211,13,canon u,https://usa.canon.com/internet/portal/us/home/products/details/camcorders/support-flash-memory-camcorders/vixia-hf10?bvstate=pg:2/ct:r
211,14,canon,https://www.webcamtaxi.com/en/netherlands/north-holland/amsterdam-dam-square.html
211,15,canon,https://www.amsterdamtips.com/supermarkets-in-amsterdam
211,16,canon,https://www.webcamtaxi.com/en/netherlands/north-holland/amsterdam-centraal-station-view.html
211,17,canon,https://www.accuweather.com/en/nl/amsterdam/249758/current-weather/249758
212,0,canon,https://www.amazon.com/Canon-DC320-Camcorder-Discontinued-Manufacturer/dp/B001144JR4
212,1,canon u,https://ciis.canon.com/internet/portal/us/home/products/details/camcorders/support-dvd-camcorders/dc320
212,2,canon,https://www.manualslib.com/manual/24424/Canon-2691b001.html
